18.3561961,93.51358016
19.82649499,93.77588866
20.88834481,93.98484631
22.68533289,94.33162708
24.23719786,94.67840795
25.9524186,95.06075608
27.74942905,95.39419911
29.0563349,95.64316991
31.09848337,95.96772102
32.48723856,96.13221939
33.71261561,96.27448825
35.18307105,96.44343251
36.81696426,96.59903896
37.87903026,96.67906506
39.18617465,96.78576656
41.32412877,96.95197369
43.65968939,97.10840093
45.63596477,97.22181058
48.15123686,97.35868424
50.95396534,97.51315595
53.25366891,97.62265477
57.17039213,97.78494748
59.82943667,97.90422293
62.52444646,98.0059002
65.57879723,98.1173541
71.36410664,98.32266385
74.59815249,98.42434092
76.93387048,98.4869113
79.44925732,98.55534767
82.07246776,98.61400724
84.22853986,98.65702418
87.24705652,98.7078622
90.40934236,98.74305736
93.21228395,98.77043124
97.91980321,98.80758119
104.1366103,98.85255198
111.6471006,98.89947765
116.4264979,98.93271686
121.6371273,98.96400056
125.9134178,99.00115066
129.5069521,99.02461356
135.1847559,99.05003104
138.9939146,99.0676278
144.0608141,99.09109015
151.4275943,99.11846236
158.5428342,99.13996861
166.8080045,99.16929583
172.9889414,99.17515962
179.8167118,99.18688921
187.0757176,99.19470795
190.9208414,99.19470654
198.4313973,99.20252518
262.3610276,99.2298766
273.6448424,99.23378315
282.844414,99.22009231
291.9720945,99.2181336
370.6354458,99.20441723
