21.06104052,98.13373567
23.41741626,98.21141875
26.040357,98.33353792
28.67066142,98.51121601
32.07856983,98.65552562
36.26555498,98.77757852
40.97094278,98.87738576
48.80294665,98.96594867
54.02084617,98.99906311
60.0163497,98.99880906
65.49492329,99.03191246
69.66570835,99.03173573
74.88066241,99.04262661
81.1412582,99.07569687
87.66694627,99.14209144
94.71250973,99.19735213
100.9731055,99.23042239
108.5459081,99.33010813
117.9360654,99.37415763
126.5383096,99.37379313
140.3643442,99.45099021
151.0505082,99.43942556
166.1725495,99.46100848
217.7889601,99.48104504
200.843673,99.47065122
228.21445,99.46949144
241.5044092,99.43559276
261.8384591,99.445843
279.3021488,99.43399116
299.3711064,99.41091709
321.5239838,99.37664287
348.8903426,99.34214774
384.8574728,99.29617632
400.4979167,99.29551359
392.9383688,99.29583391
368.1743325,99.29688323
334.0319208,99.34277733
309.7936508,99.37713992
251.6721705,99.44627377
