459.803823920528,90.1167265971473
549.0162450693497,90.96365016580766
514.1378106659431,90.52925806064965
601.4528544998466,91.60113468376683
653.9846301906527,92.22733628990372
706.7543215322321,92.82533061648487
759.9522610452041,93.37255183986576
885.1434764822598,94.52340884573894
967.2957506943767,95.06498861320868
1107.975274996793,95.52194654201126
1277.9326992834067,95.93490111470694
1448.3374049934727,96.29482600183787
1676.2320485564678,96.69311278916457
2019.674846351165,97.1007482748583
2536.7020152831765,97.4913275146285
3170.392513988153,97.75904024059363
3804.783782428135,97.9436697067765
4439.720093995344,98.06367885979537
5074.825109387648,98.16368648731108
5710.13776025699,98.23907685266908
6345.65804660337,98.28984995586937
6981.139401297805,98.34523879572423
7616.88030033854,98.36985605788194
8252.595244944645,98.39755047780937
8888.323166768064,98.42370631885195
9524.193837981947,98.4329377921611
10160.14237249972,98.4329377921611
11432.039441535267,98.4329377921611
12068.117748226191,98.41755200331252
12762.087421358981,98.3929347411548
13398.126796397959,98.38216468896081
14034.218080306196,98.36524032122737
14670.205546475914,98.3606245845728
15306.348739253411,98.33754590129994
15942.297273771182,98.33754590129994
16578.064127246547,98.35908600568794
17214.1683883721,98.34062305906965
17850.194786193762,98.33139158576051
18486.143320711537,98.33139158576051
19122.13078688125,98.32677584910594
19758.286956876065,98.30215858694824
20394.274423045786,98.29754285029366
21030.222957563557,98.29754285029366
21666.223400950592,98.29138853475423
22302.40552538003,98.2636941148268
22938.354059897803,98.2636941148268
23574.419389371414,98.24984690486309
24210.53662771428,98.22984537935994
24846.731729361036,98.20061238054765
25482.823013269273,98.18368801281423
26118.94025161214,98.16368648731108
26754.90176334723,98.16214790842622
27304.13004315803,98.16214790842622
