#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:28:06 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-3.876719e+001
1.430000e-002	-3.875755e+001
2.860000e-002	-3.874777e+001
4.290000e-002	-3.873784e+001
5.720000e-002	-3.872775e+001
7.150000e-002	-3.871752e+001
8.580000e-002	-3.870712e+001
1.001000e-001	-3.869656e+001
1.144000e-001	-3.868584e+001
1.287000e-001	-3.867495e+001
1.430000e-001	-3.866388e+001
1.573000e-001	-3.865264e+001
1.716000e-001	-3.864122e+001
1.859000e-001	-3.862961e+001
2.002000e-001	-3.861781e+001
2.145000e-001	-3.860582e+001
2.288000e-001	-3.859362e+001
2.431000e-001	-3.858123e+001
2.574000e-001	-3.856862e+001
2.717000e-001	-3.855580e+001
2.860000e-001	-3.854276e+001
3.003000e-001	-3.852950e+001
3.146000e-001	-3.851600e+001
3.289000e-001	-3.850226e+001
3.432000e-001	-3.848828e+001
3.575000e-001	-3.847404e+001
3.718000e-001	-3.845955e+001
3.861000e-001	-3.844479e+001
4.004000e-001	-3.842975e+001
4.147000e-001	-3.841443e+001
4.290000e-001	-3.839882e+001
4.433000e-001	-3.838291e+001
4.576000e-001	-3.836668e+001
4.719000e-001	-3.835013e+001
4.862000e-001	-3.833325e+001
5.005000e-001	-3.831602e+001
5.148000e-001	-3.829844e+001
5.291000e-001	-3.828048e+001
5.434000e-001	-3.826214e+001
5.577000e-001	-3.824339e+001
5.720000e-001	-3.822421e+001
5.863000e-001	-3.820458e+001
6.006000e-001	-3.818448e+001
6.149000e-001	-3.816387e+001
6.292000e-001	-3.814271e+001
6.435000e-001	-3.812095e+001
6.578000e-001	-3.809853e+001
6.721000e-001	-3.807537e+001
6.864000e-001	-3.805135e+001
7.007000e-001	-3.802636e+001
7.150000e-001	-3.800022e+001
7.293000e-001	-3.797269e+001
7.436000e-001	-3.794349e+001
7.579000e-001	-3.791221e+001
7.722000e-001	-3.787832e+001
7.865000e-001	-3.784109e+001
8.008000e-001	-3.779956e+001
8.151000e-001	-3.775236e+001
8.294000e-001	-3.769764e+001
8.437000e-001	-3.763282e+001
8.580000e-001	-3.755427e+001
8.723000e-001	-3.745681e+001
8.866000e-001	-3.733307e+001
9.009000e-001	-3.717230e+001
9.152000e-001	-3.695877e+001
9.295000e-001	-3.666903e+001
9.438000e-001	-3.626773e+001
9.581000e-001	-3.570086e+001
9.724000e-001	-3.488471e+001
9.867000e-001	-3.368794e+001
1.001000e+000	-3.190198e+001
1.015300e+000	-2.919221e+001
1.029600e+000	-2.501711e+001
1.043900e+000	-1.849506e+001
1.058200e+000	-8.186771e+000
1.072500e+000	8.252737e+000
1.086800e+000	3.461001e+001
1.101100e+000	7.688164e+001
1.115400e+000	1.442347e+002
1.129700e+000	2.498823e+002
1.144000e+000	4.111954e+002
1.158300e+000	6.481577e+002
1.172600e+000	9.794899e+002
1.186900e+000	1.419203e+003
1.201200e+000	1.973302e+003
1.215500e+000	2.643044e+003
1.229800e+000	4.439765e+003
1.244100e+000	4.463698e+003
1.258400e+000	1.853168e+005
1.272700e+000	-6.424398e+004
1.287000e+000	-6.389679e+004
1.301300e+000	-6.354830e+004
1.315600e+000	-6.319863e+004
1.329900e+000	-6.284776e+004
1.344200e+000	-6.249569e+004
1.358500e+000	-6.214239e+004
1.372800e+000	-6.178787e+004
1.387100e+000	-6.143209e+004
1.401400e+000	-6.107506e+004
1.415700e+000	-6.071676e+004
1.430000e+000	-6.035717e+004

