#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:28:18 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-4.845943e+001
1.430000e-002	-4.844739e+001
2.860000e-002	-4.843517e+001
4.290000e-002	-4.842276e+001
5.720000e-002	-4.841016e+001
7.150000e-002	-4.839736e+001
8.580000e-002	-4.838437e+001
1.001000e-001	-4.837118e+001
1.144000e-001	-4.835778e+001
1.287000e-001	-4.834417e+001
1.430000e-001	-4.833034e+001
1.573000e-001	-4.831630e+001
1.716000e-001	-4.830202e+001
1.859000e-001	-4.828752e+001
2.002000e-001	-4.827277e+001
2.145000e-001	-4.825779e+001
2.288000e-001	-4.824255e+001
2.431000e-001	-4.822706e+001
2.574000e-001	-4.821131e+001
2.717000e-001	-4.819529e+001
2.860000e-001	-4.817900e+001
3.003000e-001	-4.816242e+001
3.146000e-001	-4.814555e+001
3.289000e-001	-4.812839e+001
3.432000e-001	-4.811092e+001
3.575000e-001	-4.809313e+001
3.718000e-001	-4.807502e+001
3.861000e-001	-4.805658e+001
4.004000e-001	-4.803779e+001
4.147000e-001	-4.801865e+001
4.290000e-001	-4.799914e+001
4.433000e-001	-4.797926e+001
4.576000e-001	-4.795898e+001
4.719000e-001	-4.793831e+001
4.862000e-001	-4.791722e+001
5.005000e-001	-4.789569e+001
5.148000e-001	-4.787372e+001
5.291000e-001	-4.785129e+001
5.434000e-001	-4.782837e+001
5.577000e-001	-4.780495e+001
5.720000e-001	-4.778101e+001
5.863000e-001	-4.775651e+001
6.006000e-001	-4.773142e+001
6.149000e-001	-4.770572e+001
6.292000e-001	-4.767934e+001
6.435000e-001	-4.765225e+001
6.578000e-001	-4.762437e+001
6.721000e-001	-4.759562e+001
6.864000e-001	-4.756588e+001
7.007000e-001	-4.753503e+001
7.150000e-001	-4.750287e+001
7.293000e-001	-4.746917e+001
7.436000e-001	-4.743363e+001
7.579000e-001	-4.739584e+001
7.722000e-001	-4.735524e+001
7.865000e-001	-4.731112e+001
8.008000e-001	-4.726246e+001
8.151000e-001	-4.720792e+001
8.294000e-001	-4.714562e+001
8.437000e-001	-4.707294e+001
8.580000e-001	-4.698625e+001
8.723000e-001	-4.688034e+001
8.866000e-001	-4.674779e+001
9.009000e-001	-4.657783e+001
9.152000e-001	-4.635467e+001
9.295000e-001	-4.605479e+001
9.438000e-001	-4.564277e+001
9.581000e-001	-4.506444e+001
9.724000e-001	-4.423592e+001
9.867000e-001	-4.302559e+001
1.001000e+000	-4.122447e+001
1.015300e+000	-3.849728e+001
1.029600e+000	-3.430149e+001
1.043900e+000	-2.775385e+001
1.058200e+000	-1.741252e+001
1.072500e+000	-9.284692e-001
1.086800e+000	2.549100e+001
1.101100e+000	6.785150e+001
1.115400e+000	1.353320e+002
1.129700e+000	2.411591e+002
1.144000e+000	4.027141e+002
1.158300e+000	6.399810e+002
1.172600e+000	9.716666e+002
1.186900e+000	1.411760e+003
1.201200e+000	1.966240e+003
1.215500e+000	2.637215e+003
1.229800e+000	4.436748e+003
1.244100e+000	4.070781e+003
1.258400e+000	-2.121940e+006
1.272700e+000	-2.115602e+006
1.287000e+000	-2.115348e+006
1.301300e+000	-2.115117e+006
1.315600e+000	-2.114905e+006
1.329900e+000	-2.114713e+006
1.344200e+000	-2.114537e+006
1.358500e+000	-2.114377e+006
1.372800e+000	-2.114232e+006
1.387100e+000	-2.114100e+006
1.401400e+000	-2.113980e+006
1.415700e+000	-2.113870e+006
1.430000e+000	-2.113771e+006

