#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:29:40 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-1.744709e+002
1.430000e-002	-1.744277e+002
2.860000e-002	-1.743838e+002
4.290000e-002	-1.743392e+002
5.720000e-002	-1.742940e+002
7.150000e-002	-1.742481e+002
8.580000e-002	-1.742015e+002
1.001000e-001	-1.741541e+002
1.144000e-001	-1.741060e+002
1.287000e-001	-1.740572e+002
1.430000e-001	-1.740075e+002
1.573000e-001	-1.739571e+002
1.716000e-001	-1.739059e+002
1.859000e-001	-1.738538e+002
2.002000e-001	-1.738009e+002
2.145000e-001	-1.737471e+002
2.288000e-001	-1.736924e+002
2.431000e-001	-1.736368e+002
2.574000e-001	-1.735803e+002
2.717000e-001	-1.735228e+002
2.860000e-001	-1.734644e+002
3.003000e-001	-1.734049e+002
3.146000e-001	-1.733443e+002
3.289000e-001	-1.732828e+002
3.432000e-001	-1.732201e+002
3.575000e-001	-1.731562e+002
3.718000e-001	-1.730913e+002
3.861000e-001	-1.730251e+002
4.004000e-001	-1.729577e+002
4.147000e-001	-1.728890e+002
4.290000e-001	-1.728190e+002
4.433000e-001	-1.727477e+002
4.576000e-001	-1.726749e+002
4.719000e-001	-1.726008e+002
4.862000e-001	-1.725251e+002
5.005000e-001	-1.724479e+002
5.148000e-001	-1.723691e+002
5.291000e-001	-1.722887e+002
5.434000e-001	-1.722065e+002
5.577000e-001	-1.721226e+002
5.720000e-001	-1.720368e+002
5.863000e-001	-1.719491e+002
6.006000e-001	-1.718593e+002
6.149000e-001	-1.717675e+002
6.292000e-001	-1.716735e+002
6.435000e-001	-1.715771e+002
6.578000e-001	-1.714783e+002
6.721000e-001	-1.713769e+002
6.864000e-001	-1.712727e+002
7.007000e-001	-1.711655e+002
7.150000e-001	-1.710551e+002
7.293000e-001	-1.709411e+002
7.436000e-001	-1.708230e+002
7.579000e-001	-1.707005e+002
7.722000e-001	-1.705727e+002
7.865000e-001	-1.704388e+002
8.008000e-001	-1.702976e+002
8.151000e-001	-1.701476e+002
8.294000e-001	-1.699867e+002
8.437000e-001	-1.698120e+002
8.580000e-001	-1.696195e+002
8.723000e-001	-1.694038e+002
8.866000e-001	-1.691569e+002
9.009000e-001	-1.688676e+002
9.152000e-001	-1.685193e+002
9.295000e-001	-1.680878e+002
9.438000e-001	-1.675363e+002
9.581000e-001	-1.668090e+002
9.724000e-001	-1.658197e+002
9.867000e-001	-1.644330e+002
1.001000e+000	-1.624344e+002
1.015300e+000	-1.594803e+002
1.029600e+000	-1.550146e+002
1.043900e+000	-1.481327e+002
1.058200e+000	-1.373592e+002
1.072500e+000	-1.202919e+002
1.086800e+000	-9.305724e+001
1.101100e+000	-4.953177e+001
1.115400e+000	1.961966e+001
1.129700e+000	1.277975e+002
1.144000e+000	2.925551e+002
1.158300e+000	5.337587e+002
1.172600e+000	8.700494e+002
1.186900e+000	1.315084e+003
1.201200e+000	1.874526e+003
1.215500e+000	2.550457e+003
1.229800e+000	4.397504e+003
1.244100e+000	3.970682e+003
1.258400e+000	-8.140626e+004
1.272700e+000	-1.259968e+005
1.287000e+000	-1.253288e+005
1.301300e+000	-1.246586e+005
1.315600e+000	-1.239862e+005
1.329900e+000	-1.233115e+005
1.344200e+000	-1.226345e+005
1.358500e+000	-1.219552e+005
1.372800e+000	-1.212736e+005
1.387100e+000	-1.205897e+005
1.401400e+000	-1.199034e+005
1.415700e+000	-1.192146e+005
1.430000e+000	-1.185235e+005

