#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:26:56 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-1.939033e+002
1.430000e-002	-1.938547e+002
2.860000e-002	-1.938054e+002
4.290000e-002	-1.937553e+002
5.720000e-002	-1.937043e+002
7.150000e-002	-1.936526e+002
8.580000e-002	-1.936000e+002
1.001000e-001	-1.935466e+002
1.144000e-001	-1.934922e+002
1.287000e-001	-1.934370e+002
1.430000e-001	-1.933809e+002
1.573000e-001	-1.933238e+002
1.716000e-001	-1.932657e+002
1.859000e-001	-1.932066e+002
2.002000e-001	-1.931465e+002
2.145000e-001	-1.930854e+002
2.288000e-001	-1.930232e+002
2.431000e-001	-1.929598e+002
2.574000e-001	-1.928953e+002
2.717000e-001	-1.928296e+002
2.860000e-001	-1.927628e+002
3.003000e-001	-1.926946e+002
3.146000e-001	-1.926252e+002
3.289000e-001	-1.925544e+002
3.432000e-001	-1.924823e+002
3.575000e-001	-1.924088e+002
3.718000e-001	-1.923337e+002
3.861000e-001	-1.922572e+002
4.004000e-001	-1.921791e+002
4.147000e-001	-1.920993e+002
4.290000e-001	-1.920178e+002
4.433000e-001	-1.919346e+002
4.576000e-001	-1.918494e+002
4.719000e-001	-1.917623e+002
4.862000e-001	-1.916730e+002
5.005000e-001	-1.915816e+002
5.148000e-001	-1.914877e+002
5.291000e-001	-1.913912e+002
5.434000e-001	-1.912919e+002
5.577000e-001	-1.911895e+002
5.720000e-001	-1.910836e+002
5.863000e-001	-1.909737e+002
6.006000e-001	-1.908594e+002
6.149000e-001	-1.907399e+002
6.292000e-001	-1.906143e+002
6.435000e-001	-1.904816e+002
6.578000e-001	-1.903402e+002
6.721000e-001	-1.901884e+002
6.864000e-001	-1.900237e+002
7.007000e-001	-1.898429e+002
7.150000e-001	-1.896417e+002
7.293000e-001	-1.894145e+002
7.436000e-001	-1.891536e+002
7.579000e-001	-1.888486e+002
7.722000e-001	-1.884849e+002
7.865000e-001	-1.880426e+002
8.008000e-001	-1.874934e+002
8.151000e-001	-1.867974e+002
8.294000e-001	-1.858974e+002
8.437000e-001	-1.847104e+002
8.580000e-001	-1.831159e+002
8.723000e-001	-1.809362e+002
8.866000e-001	-1.779086e+002
9.009000e-001	-1.736417e+002
9.152000e-001	-1.675503e+002
9.295000e-001	-1.587570e+002
9.438000e-001	-1.459469e+002
9.581000e-001	-1.271569e+002
9.724000e-001	-9.948179e+001
9.867000e-001	-5.868923e+001
1.001000e+000	1.229752e+000
1.015300e+000	8.847639e+001
1.029600e+000	2.136360e+002
1.043900e+000	3.892050e+002
1.058200e+000	6.284829e+002
1.072500e+000	9.436443e+002
1.086800e+000	1.344143e+003
1.101100e+000	1.834978e+003
1.115400e+000	2.419539e+003
1.129700e+000	3.160365e+003
1.144000e+000	5.880039e+003
1.158300e+000	5.465250e+004
1.172600e+000	1.252430e+007
1.186900e+000	1.252430e+007
1.201200e+000	1.252430e+007
1.215500e+000	1.252430e+007
1.229800e+000	1.252430e+007
1.244100e+000	1.252430e+007
1.258400e+000	1.252430e+007
1.272700e+000	1.252430e+007
1.287000e+000	1.252430e+007
1.301300e+000	1.252430e+007
1.315600e+000	1.252430e+007
1.329900e+000	1.252430e+007
1.344200e+000	1.252430e+007
1.358500e+000	1.252430e+007
1.372800e+000	1.252430e+007
1.387100e+000	1.252430e+007
1.401400e+000	1.252430e+007
1.415700e+000	1.252430e+007
1.430000e+000	1.252430e+007

