#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:30:04 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-2.132480e+002
1.430000e-002	-2.131952e+002
2.860000e-002	-2.131416e+002
4.290000e-002	-2.130872e+002
5.720000e-002	-2.130319e+002
7.150000e-002	-2.129759e+002
8.580000e-002	-2.129189e+002
1.001000e-001	-2.128611e+002
1.144000e-001	-2.128023e+002
1.287000e-001	-2.127427e+002
1.430000e-001	-2.126820e+002
1.573000e-001	-2.126205e+002
1.716000e-001	-2.125579e+002
1.859000e-001	-2.124943e+002
2.002000e-001	-2.124297e+002
2.145000e-001	-2.123640e+002
2.288000e-001	-2.122972e+002
2.431000e-001	-2.122293e+002
2.574000e-001	-2.121603e+002
2.717000e-001	-2.120901e+002
2.860000e-001	-2.120187e+002
3.003000e-001	-2.119460e+002
3.146000e-001	-2.118721e+002
3.289000e-001	-2.117969e+002
3.432000e-001	-2.117203e+002
3.575000e-001	-2.116424e+002
3.718000e-001	-2.115630e+002
3.861000e-001	-2.114822e+002
4.004000e-001	-2.113999e+002
4.147000e-001	-2.113160e+002
4.290000e-001	-2.112306e+002
4.433000e-001	-2.111434e+002
4.576000e-001	-2.110546e+002
4.719000e-001	-2.109640e+002
4.862000e-001	-2.108717e+002
5.005000e-001	-2.107774e+002
5.148000e-001	-2.106812e+002
5.291000e-001	-2.105829e+002
5.434000e-001	-2.104826e+002
5.577000e-001	-2.103801e+002
5.720000e-001	-2.102753e+002
5.863000e-001	-2.101682e+002
6.006000e-001	-2.100586e+002
6.149000e-001	-2.099465e+002
6.292000e-001	-2.098317e+002
6.435000e-001	-2.097141e+002
6.578000e-001	-2.095935e+002
6.721000e-001	-2.094698e+002
6.864000e-001	-2.093427e+002
7.007000e-001	-2.092121e+002
7.150000e-001	-2.090776e+002
7.293000e-001	-2.089388e+002
7.436000e-001	-2.087954e+002
7.579000e-001	-2.086468e+002
7.722000e-001	-2.084921e+002
7.865000e-001	-2.083306e+002
8.008000e-001	-2.081610e+002
8.151000e-001	-2.079817e+002
8.294000e-001	-2.077904e+002
8.437000e-001	-2.075843e+002
8.580000e-001	-2.073594e+002
8.723000e-001	-2.071099e+002
8.866000e-001	-2.068278e+002
9.009000e-001	-2.065018e+002
9.152000e-001	-2.061151e+002
9.295000e-001	-2.056431e+002
9.438000e-001	-2.050487e+002
9.581000e-001	-2.042757e+002
9.724000e-001	-2.032368e+002
9.867000e-001	-2.017958e+002
1.001000e+000	-1.997364e+002
1.015300e+000	-1.967122e+002
1.029600e+000	-1.921630e+002
1.043900e+000	-1.851778e+002
1.058200e+000	-1.742702e+002
1.072500e+000	-1.570219e+002
1.086800e+000	-1.295340e+002
1.101100e+000	-8.564636e+001
1.115400e+000	-1.597564e+001
1.129700e+000	9.293202e+001
1.144000e+000	2.586699e+002
1.158300e+000	5.011033e+002
1.172600e+000	8.388147e+002
1.186900e+000	1.285371e+003
1.201200e+000	1.846339e+003
1.215500e+000	2.523797e+003
1.229800e+000	4.385425e+003
1.244100e+000	1.268257e+004
1.258400e+000	-4.716893e+000
1.272700e+000	-1.370016e+005
1.287000e+000	-1.363053e+005
1.301300e+000	-1.356068e+005
1.315600e+000	-1.349061e+005
1.329900e+000	-1.342030e+005
1.344200e+000	-1.334977e+005
1.358500e+000	-1.327900e+005
1.372800e+000	-1.320801e+005
1.387100e+000	-1.313677e+005
1.401400e+000	-1.306530e+005
1.415700e+000	-1.299358e+005
1.430000e+000	-1.292162e+005

