#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:28:53 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-9.692277e+001
1.430000e-002	-9.689871e+001
2.860000e-002	-9.687430e+001
4.290000e-002	-9.684951e+001
5.720000e-002	-9.682434e+001
7.150000e-002	-9.679879e+001
8.580000e-002	-9.677284e+001
1.001000e-001	-9.674649e+001
1.144000e-001	-9.671972e+001
1.287000e-001	-9.669254e+001
1.430000e-001	-9.666492e+001
1.573000e-001	-9.663686e+001
1.716000e-001	-9.660835e+001
1.859000e-001	-9.657938e+001
2.002000e-001	-9.654993e+001
2.145000e-001	-9.652000e+001
2.288000e-001	-9.648958e+001
2.431000e-001	-9.645864e+001
2.574000e-001	-9.642718e+001
2.717000e-001	-9.639519e+001
2.860000e-001	-9.636264e+001
3.003000e-001	-9.632954e+001
3.146000e-001	-9.629585e+001
3.289000e-001	-9.626157e+001
3.432000e-001	-9.622668e+001
3.575000e-001	-9.619116e+001
3.718000e-001	-9.615499e+001
3.861000e-001	-9.611816e+001
4.004000e-001	-9.608064e+001
4.147000e-001	-9.604242e+001
4.290000e-001	-9.600347e+001
4.433000e-001	-9.596376e+001
4.576000e-001	-9.592328e+001
4.719000e-001	-9.588200e+001
4.862000e-001	-9.583988e+001
5.005000e-001	-9.579691e+001
5.148000e-001	-9.575305e+001
5.291000e-001	-9.570827e+001
5.434000e-001	-9.566253e+001
5.577000e-001	-9.561580e+001
5.720000e-001	-9.556803e+001
5.863000e-001	-9.551917e+001
6.006000e-001	-9.546919e+001
6.149000e-001	-9.541802e+001
6.292000e-001	-9.536559e+001
6.435000e-001	-9.531184e+001
6.578000e-001	-9.525666e+001
6.721000e-001	-9.519995e+001
6.864000e-001	-9.514158e+001
7.007000e-001	-9.508137e+001
7.150000e-001	-9.501911e+001
7.293000e-001	-9.495452e+001
7.436000e-001	-9.488726e+001
7.579000e-001	-9.481687e+001
7.722000e-001	-9.474275e+001
7.865000e-001	-9.466410e+001
8.008000e-001	-9.457987e+001
8.151000e-001	-9.448861e+001
8.294000e-001	-9.438836e+001
8.437000e-001	-9.427643e+001
8.580000e-001	-9.414904e+001
8.723000e-001	-9.400086e+001
8.866000e-001	-9.382432e+001
9.009000e-001	-9.360843e+001
9.152000e-001	-9.333714e+001
9.295000e-001	-9.298660e+001
9.438000e-001	-9.252093e+001
9.581000e-001	-9.188531e+001
9.724000e-001	-9.099493e+001
9.867000e-001	-8.971679e+001
1.001000e+000	-8.783981e+001
1.015300e+000	-8.502545e+001
1.029600e+000	-8.072605e+001
1.043900e+000	-7.405022e+001
1.058200e+000	-6.354322e+001
1.072500e+000	-4.683579e+001
1.086800e+000	-2.010423e+001
1.101100e+000	2.270218e+001
1.115400e+000	9.082233e+001
1.129700e+000	1.975497e+002
1.144000e+000	3.603569e+002
1.158300e+000	5.991096e+002
1.172600e+000	9.325642e+002
1.186900e+000	1.374557e+003
1.201200e+000	1.930946e+003
1.215500e+000	2.603826e+003
1.229800e+000	4.421657e+003
1.244100e+000	6.298540e+003
1.258400e+000	2.362542e+007
1.272700e+000	-9.081046e+004
1.287000e+000	-9.045325e+004
1.301300e+000	-9.009513e+004
1.315600e+000	-8.973608e+004
1.329900e+000	-8.937609e+004
1.344200e+000	-8.901517e+004
1.358500e+000	-8.865330e+004
1.372800e+000	-8.829048e+004
1.387100e+000	-8.792670e+004
1.401400e+000	-8.756195e+004
1.415700e+000	-8.719622e+004
1.430000e+000	-8.682951e+004

