#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:29:28 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-1.550831e+002
1.430000e-002	-1.550447e+002
2.860000e-002	-1.550056e+002
4.290000e-002	-1.549660e+002
5.720000e-002	-1.549258e+002
7.150000e-002	-1.548850e+002
8.580000e-002	-1.548435e+002
1.001000e-001	-1.548014e+002
1.144000e-001	-1.547586e+002
1.287000e-001	-1.547152e+002
1.430000e-001	-1.546711e+002
1.573000e-001	-1.546262e+002
1.716000e-001	-1.545807e+002
1.859000e-001	-1.545344e+002
2.002000e-001	-1.544873e+002
2.145000e-001	-1.544395e+002
2.288000e-001	-1.543909e+002
2.431000e-001	-1.543414e+002
2.574000e-001	-1.542912e+002
2.717000e-001	-1.542401e+002
2.860000e-001	-1.541881e+002
3.003000e-001	-1.541352e+002
3.146000e-001	-1.540813e+002
3.289000e-001	-1.540266e+002
3.432000e-001	-1.539708e+002
3.575000e-001	-1.539141e+002
3.718000e-001	-1.538563e+002
3.861000e-001	-1.537974e+002
4.004000e-001	-1.537375e+002
4.147000e-001	-1.536764e+002
4.290000e-001	-1.536142e+002
4.433000e-001	-1.535507e+002
4.576000e-001	-1.534861e+002
4.719000e-001	-1.534201e+002
4.862000e-001	-1.533528e+002
5.005000e-001	-1.532842e+002
5.148000e-001	-1.532141e+002
5.291000e-001	-1.531426e+002
5.434000e-001	-1.530695e+002
5.577000e-001	-1.529948e+002
5.720000e-001	-1.529185e+002
5.863000e-001	-1.528405e+002
6.006000e-001	-1.527607e+002
6.149000e-001	-1.526790e+002
6.292000e-001	-1.525954e+002
6.435000e-001	-1.525097e+002
6.578000e-001	-1.524218e+002
6.721000e-001	-1.523315e+002
6.864000e-001	-1.522388e+002
7.007000e-001	-1.521434e+002
7.150000e-001	-1.520450e+002
7.293000e-001	-1.519433e+002
7.436000e-001	-1.518379e+002
7.579000e-001	-1.517284e+002
7.722000e-001	-1.516141e+002
7.865000e-001	-1.514940e+002
8.008000e-001	-1.513670e+002
8.151000e-001	-1.512317e+002
8.294000e-001	-1.510860e+002
8.437000e-001	-1.509269e+002
8.580000e-001	-1.507507e+002
8.723000e-001	-1.505519e+002
8.866000e-001	-1.503226e+002
9.009000e-001	-1.500516e+002
9.152000e-001	-1.497226e+002
9.295000e-001	-1.493113e+002
9.438000e-001	-1.487813e+002
9.581000e-001	-1.480769e+002
9.724000e-001	-1.471123e+002
9.867000e-001	-1.457527e+002
1.001000e+000	-1.437846e+002
1.015300e+000	-1.408655e+002
1.029600e+000	-1.364414e+002
1.043900e+000	-1.296111e+002
1.058200e+000	-1.189044e+002
1.072500e+000	-1.019274e+002
1.086800e+000	-7.481893e+001
1.101100e+000	-3.147387e+001
1.115400e+000	3.741883e+001
1.129700e+000	1.452329e+002
1.144000e+000	3.095016e+002
1.158300e+000	5.500915e+002
1.172600e+000	8.856724e+002
1.186900e+000	1.329947e+003
1.201200e+000	1.888625e+003
1.215500e+000	2.563793e+003
1.229800e+000	4.403543e+003
1.244100e+000	4.312240e+003
1.258400e+000	6.218751e+003
1.272700e+000	6.007913e+006
1.287000e+000	6.014155e+006
1.301300e+000	6.014163e+006
1.315600e+000	6.014171e+006
1.329900e+000	6.014179e+006
1.344200e+000	6.014187e+006
1.358500e+000	6.014196e+006
1.372800e+000	6.014204e+006
1.387100e+000	6.014213e+006
1.401400e+000	6.014222e+006
1.415700e+000	6.014231e+006
1.430000e+000	6.014241e+006

