#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:29:17 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-1.356958e+002
1.430000e-002	-1.356622e+002
2.860000e-002	-1.356280e+002
4.290000e-002	-1.355933e+002
5.720000e-002	-1.355581e+002
7.150000e-002	-1.355224e+002
8.580000e-002	-1.354861e+002
1.001000e-001	-1.354492e+002
1.144000e-001	-1.354118e+002
1.287000e-001	-1.353738e+002
1.430000e-001	-1.353351e+002
1.573000e-001	-1.352959e+002
1.716000e-001	-1.352560e+002
1.859000e-001	-1.352155e+002
2.002000e-001	-1.351743e+002
2.145000e-001	-1.351324e+002
2.288000e-001	-1.350899e+002
2.431000e-001	-1.350466e+002
2.574000e-001	-1.350026e+002
2.717000e-001	-1.349578e+002
2.860000e-001	-1.349123e+002
3.003000e-001	-1.348660e+002
3.146000e-001	-1.348189e+002
3.289000e-001	-1.347710e+002
3.432000e-001	-1.347222e+002
3.575000e-001	-1.346725e+002
3.718000e-001	-1.346219e+002
3.861000e-001	-1.345704e+002
4.004000e-001	-1.345179e+002
4.147000e-001	-1.344644e+002
4.290000e-001	-1.344100e+002
4.433000e-001	-1.343544e+002
4.576000e-001	-1.342978e+002
4.719000e-001	-1.342401e+002
4.862000e-001	-1.341812e+002
5.005000e-001	-1.341211e+002
5.148000e-001	-1.340597e+002
5.291000e-001	-1.339971e+002
5.434000e-001	-1.339331e+002
5.577000e-001	-1.338678e+002
5.720000e-001	-1.338010e+002
5.863000e-001	-1.337327e+002
6.006000e-001	-1.336628e+002
6.149000e-001	-1.335913e+002
6.292000e-001	-1.335181e+002
6.435000e-001	-1.334430e+002
6.578000e-001	-1.333660e+002
6.721000e-001	-1.332869e+002
6.864000e-001	-1.332056e+002
7.007000e-001	-1.331219e+002
7.150000e-001	-1.330356e+002
7.293000e-001	-1.329463e+002
7.436000e-001	-1.328536e+002
7.579000e-001	-1.327571e+002
7.722000e-001	-1.326562e+002
7.865000e-001	-1.325499e+002
8.008000e-001	-1.324372e+002
8.151000e-001	-1.323166e+002
8.294000e-001	-1.321860e+002
8.437000e-001	-1.320427e+002
8.580000e-001	-1.318827e+002
8.723000e-001	-1.317008e+002
8.866000e-001	-1.314890e+002
9.009000e-001	-1.312364e+002
9.152000e-001	-1.309267e+002
9.295000e-001	-1.305356e+002
9.438000e-001	-1.300270e+002
9.581000e-001	-1.293456e+002
9.724000e-001	-1.284057e+002
9.867000e-001	-1.270733e+002
1.001000e+000	-1.251356e+002
1.015300e+000	-1.222514e+002
1.029600e+000	-1.178689e+002
1.043900e+000	-1.110902e+002
1.058200e+000	-1.004501e+002
1.072500e+000	-8.356318e+001
1.086800e+000	-5.658065e+001
1.101100e+000	-1.341557e+001
1.115400e+000	5.521900e+001
1.129700e+000	1.626700e+002
1.144000e+000	3.264508e+002
1.158300e+000	5.664275e+002
1.172600e+000	9.012992e+002
1.186900e+000	1.344813e+003
1.201200e+000	1.902728e+003
1.215500e+000	2.577133e+003
1.229800e+000	4.409582e+003
1.244100e+000	4.320945e+003
1.258400e+000	6.415426e+004
1.272700e+000	6.672277e+004
1.287000e+000	6.687362e+004
1.301300e+000	6.701828e+004
1.315600e+000	6.715696e+004
1.329900e+000	6.728989e+004
1.344200e+000	6.741734e+004
1.358500e+000	6.753958e+004
1.372800e+000	6.765689e+004
1.387100e+000	6.776956e+004
1.401400e+000	6.787789e+004
1.415700e+000	6.798221e+004
1.430000e+000	6.808283e+004

