#  Printing Current voltage data (input statement at line 80)
#  Simulation date:
#    Mon Jul 10 14:27:31 2023
# Current voltage data
# Bias voltage [V] 	Current density [A/m^2] 
# Current 	 density
0.000000e+000	-9.691431e+000
1.430000e-002	-9.689018e+000
2.860000e-002	-9.686569e+000
4.290000e-002	-9.684082e+000
5.720000e-002	-9.681558e+000
7.150000e-002	-9.678994e+000
8.580000e-002	-9.676391e+000
1.001000e-001	-9.673748e+000
1.144000e-001	-9.671063e+000
1.287000e-001	-9.668335e+000
1.430000e-001	-9.665564e+000
1.573000e-001	-9.662749e+000
1.716000e-001	-9.659889e+000
1.859000e-001	-9.656981e+000
2.002000e-001	-9.654027e+000
2.145000e-001	-9.651023e+000
2.288000e-001	-9.647970e+000
2.431000e-001	-9.644866e+000
2.574000e-001	-9.641709e+000
2.717000e-001	-9.638498e+000
2.860000e-001	-9.635232e+000
3.003000e-001	-9.631909e+000
3.146000e-001	-9.628528e+000
3.289000e-001	-9.625087e+000
3.432000e-001	-9.621585e+000
3.575000e-001	-9.618019e+000
3.718000e-001	-9.614388e+000
3.861000e-001	-9.610691e+000
4.004000e-001	-9.606924e+000
4.147000e-001	-9.603085e+000
4.290000e-001	-9.599174e+000
4.433000e-001	-9.595185e+000
4.576000e-001	-9.591118e+000
4.719000e-001	-9.586969e+000
4.862000e-001	-9.582735e+000
5.005000e-001	-9.578411e+000
5.148000e-001	-9.573993e+000
5.291000e-001	-9.569476e+000
5.434000e-001	-9.564852e+000
5.577000e-001	-9.560113e+000
5.720000e-001	-9.555249e+000
5.863000e-001	-9.550246e+000
6.006000e-001	-9.545088e+000
6.149000e-001	-9.539751e+000
6.292000e-001	-9.534209e+000
6.435000e-001	-9.528423e+000
6.578000e-001	-9.522345e+000
6.721000e-001	-9.515912e+000
6.864000e-001	-9.509040e+000
7.007000e-001	-9.501616e+000
7.150000e-001	-9.493490e+000
7.293000e-001	-9.484460e+000
7.436000e-001	-9.474255e+000
7.579000e-001	-9.462506e+000
7.722000e-001	-9.448712e+000
7.865000e-001	-9.432187e+000
8.008000e-001	-9.411991e+000
8.151000e-001	-9.386823e+000
8.294000e-001	-9.354876e+000
8.437000e-001	-9.313621e+000
8.580000e-001	-9.259491e+000
8.723000e-001	-9.187409e+000
8.866000e-001	-9.090078e+000
9.009000e-001	-8.956890e+000
9.152000e-001	-8.772248e+000
9.295000e-001	-8.512916e+000
9.438000e-001	-8.143825e+000
9.581000e-001	-7.611334e+000
9.724000e-001	-6.832295e+000
9.867000e-001	-5.676185e+000
1.001000e+000	-3.935697e+000
1.015300e+000	-1.278141e+000
1.029600e+000	2.834942e+000
1.043900e+000	9.280342e+000
1.058200e+000	1.948967e+001
1.072500e+000	3.579583e+001
1.086800e+000	6.196692e+001
1.101100e+000	1.039726e+002
1.115400e+000	1.709442e+002
1.129700e+000	2.760544e+002
1.144000e+000	4.366432e+002
1.158300e+000	6.726929e+002
1.172600e+000	1.002965e+003
1.186900e+000	1.441539e+003
1.201200e+000	1.994493e+003
1.215500e+000	2.663123e+003
1.229800e+000	4.448817e+003
1.244100e+000	4.109321e+003
1.258400e+000	-2.914878e+006
1.272700e+000	-2.914778e+006
1.287000e+000	-2.914780e+006
1.301300e+000	-2.914777e+006
1.315600e+000	-2.914783e+006
1.329900e+000	-2.914765e+006
1.344200e+000	-2.914776e+006
1.358500e+000	-2.914771e+006
1.372800e+000	-2.914770e+006
1.387100e+000	-2.914767e+006
1.401400e+000	-2.914759e+006
1.415700e+000	-2.914767e+006
1.430000e+000	-2.914766e+006

